customer_id,age,tenure_months,monthly_charges,num_support_calls,num_late_payments,avg_monthly_spend,gender_male,contract_monthly,contract_one_year,contract_two_year,label
480,46,53,48.28,5,1,48.28,1,1,0,0,0
481,74,3,68.92,2,0,68.92,1,1,0,0,1
482,49,16,60.0,1,2,60.0,0,1,0,0,0
483,26,70,45.64,3,2,45.64,0,0,0,1,0
484,74,14,64.36,5,0,64.36,1,0,0,1,1
485,21,43,40.4,0,2,40.4,1,0,0,1,0
486,30,29,81.51,3,0,81.51,1,1,0,0,1
487,19,54,118.81,4,0,118.81,1,1,0,0,0
488,56,29,23.94,0,1,23.94,0,1,0,0,0
489,36,49,21.05,2,1,21.05,0,0,1,0,0
490,75,20,114.54,0,2,114.54,1,1,0,0,1
491,64,56,47.9,0,1,47.9,0,1,0,0,1
492,62,54,27.43,2,0,27.43,0,1,0,0,1
493,26,65,113.76,3,1,113.75999999999999,1,0,1,0,0
494,22,70,73.33,4,2,73.33,1,1,0,0,0
495,29,16,105.18,1,0,105.18,0,0,0,1,1
496,77,34,77.65,1,1,77.64999999999999,1,1,0,0,1
497,79,17,104.48,3,2,104.48,1,1,0,0,1
498,76,8,106.71,2,3,106.71,1,1,0,0,1
499,39,22,31.95,1,1,31.95,1,1,0,0,0
500,61,41,50.95,3,2,50.949999999999996,0,0,0,1,1
501,72,69,69.21,3,0,69.21,0,0,0,1,0
502,39,50,27.27,2,0,27.27,0,1,0,0,1
503,23,68,92.24,1,1,92.24,1,1,0,0,1
504,54,47,51.69,5,0,51.69,0,1,0,0,0
505,74,51,42.58,1,5,42.58,1,1,0,0,1
506,62,12,111.51,2,0,111.50999999999999,0,1,0,0,0
507,24,55,74.69,0,1,74.69,1,0,1,0,0
508,49,56,25.27,2,0,25.27,0,1,0,0,0
509,55,71,77.74,1,1,77.74,0,0,1,0,0
510,48,9,46.51,1,1,46.51,0,1,0,0,0
511,30,58,111.07,3,0,111.07000000000001,1,1,0,0,1
512,64,58,58.51,2,1,58.51,1,0,0,1,0
513,68,3,66.4,2,0,66.39999999999999,1,0,1,0,0
514,55,65,26.53,1,3,26.53,0,0,0,1,1
515,68,63,102.5,3,1,102.5,0,0,0,1,0
516,20,4,55.53,2,0,55.53,0,0,1,0,0
517,18,36,33.97,5,0,33.97,0,0,1,0,0
518,25,70,39.25,2,2,39.25,0,1,0,0,0
519,32,25,95.31,1,2,95.31,0,0,1,0,0
520,65,30,101.95,2,2,101.95,0,1,0,0,0
521,22,6,88.94,3,1,88.94,0,1,0,0,1
522,23,57,81.83,1,2,81.83000000000001,1,0,1,0,0
523,34,0,23.3,2,1,0.0,1,0,0,1,0
524,41,34,117.61,3,0,117.61,1,1,0,0,0
525,43,67,64.8,1,0,64.80000000000001,1,1,0,0,0
526,76,2,45.9,2,0,45.9,1,0,0,1,0
527,70,31,87.68,1,0,87.67999999999999,0,1,0,0,1
528,75,64,30.72,3,0,30.72,1,1,0,0,1
529,33,17,73.73,2,2,73.73,1,0,1,0,0
530,31,1,89.18,3,0,89.18,1,0,1,0,0
531,54,15,64.83,0,1,64.83,0,1,0,0,0
532,60,68,107.47,0,0,107.47,1,0,1,0,0
533,78,24,45.72,2,1,45.72,0,0,1,0,0
534,68,61,37.4,2,1,37.4,0,1,0,0,0
535,50,51,111.58,1,1,111.58,0,0,1,0,0
536,47,28,101.6,3,0,101.60000000000001,0,1,0,0,0
537,72,8,21.85,3,1,21.85,1,1,0,0,0
538,73,33,83.73,4,3,83.73,1,1,0,0,1
539,56,17,34.43,2,1,34.43,0,1,0,0,0
540,74,19,91.74,0,3,91.74,1,0,1,0,0
541,67,28,62.27,3,0,62.269999999999996,0,0,1,0,0
542,45,68,77.82,0,1,77.82000000000001,1,0,1,0,0
543,70,25,55.87,4,2,55.87,0,0,0,1,1
544,72,28,45.03,4,0,45.029999999999994,0,0,0,1,0
545,38,9,97.8,3,1,97.80000000000001,1,1,0,0,0
546,23,47,83.11,3,2,83.11,1,0,1,0,0
547,29,40,53.09,3,0,53.089999999999996,1,1,0,0,1
548,77,41,112.51,2,2,112.50999999999999,1,1,0,0,0
549,75,24,23.15,2,0,23.150000000000002,0,1,0,0,0
550,76,43,68.39,0,3,68.39,0,0,0,1,0
551,47,8,114.09,2,2,114.09,1,1,0,0,1
552,74,26,113.23,0,1,113.23,0,0,1,0,0
553,55,24,70.32,1,0,70.32000000000001,0,0,1,0,0
554,29,24,28.38,2,0,28.38,0,0,1,0,0
555,37,68,65.5,2,1,65.5,1,0,1,0,0
556,63,46,64.75,4,0,64.75,0,1,0,0,1
557,27,48,58.51,1,0,58.51,0,1,0,0,0
558,70,48,27.89,1,1,27.89,0,1,0,0,0
559,73,22,53.86,6,3,53.86000000000001,1,1,0,0,0
560,78,6,52.31,3,0,52.31,1,0,1,0,1
561,41,19,93.1,1,0,93.10000000000001,1,1,0,0,0
562,54,44,94.2,2,1,94.2,0,1,0,0,0
563,59,16,71.92,0,2,71.92,0,1,0,0,1
564,63,36,90.24,2,0,90.24,0,0,1,0,1
565,28,48,98.67,1,1,98.67,1,0,1,0,0
566,43,1,82.06,0,2,82.06,0,0,1,0,0
567,25,10,98.32,4,0,98.32000000000001,1,1,0,0,1
568,45,38,40.29,3,2,40.29,1,0,1,0,0
569,74,34,25.59,1,2,25.59,1,1,0,0,0
570,53,65,51.88,0,1,51.879999999999995,0,0,1,0,0
571,63,5,45.68,2,1,45.68,0,1,0,0,0
572,29,27,81.09,2,2,81.08999999999999,1,1,0,0,0
573,25,52,60.1,1,0,60.099999999999994,0,1,0,0,0
574,74,6,90.72,0,1,90.72000000000001,1,1,0,0,0
575,35,24,77.86,1,2,77.86,0,0,0,1,0
576,24,60,41.55,2,0,41.55,1,1,0,0,1
577,31,24,66.38,0,1,66.38,0,1,0,0,0
578,38,32,108.28,1,1,108.28,1,1,0,0,0
579,76,1,112.84,2,0,112.84,0,1,0,0,0
580,61,18,70.89,1,0,70.89,1,1,0,0,0
581,59,8,34.28,3,0,34.28,0,1,0,0,0
582,63,10,90.32,1,1,90.32000000000001,0,1,0,0,1
583,32,16,108.86,1,0,108.86,0,1,0,0,0
584,75,68,22.93,2,0,22.93,1,0,1,0,0
585,20,11,107.15,1,1,107.15,1,1,0,0,1
586,18,3,110.03,5,1,110.02999999999999,0,0,1,0,0
587,56,6,23.75,5,1,23.75,0,0,1,0,0
588,46,27,100.08,0,2,100.08,0,0,1,0,0
589,31,24,23.94,4,0,23.939999999999998,1,0,1,0,0
590,55,66,119.18,3,0,119.18,0,1,0,0,1
591,63,26,52.95,2,1,52.95,0,1,0,0,0
592,73,37,61.37,1,0,61.370000000000005,0,1,0,0,1
593,56,47,58.56,3,0,58.56,0,0,0,1,0
594,79,15,96.68,5,1,96.68,1,1,0,0,1
595,33,45,91.37,1,2,91.36999999999999,0,1,0,0,1
596,61,70,29.47,1,1,29.470000000000002,0,1,0,0,0
597,66,29,114.88,0,1,114.88,0,1,0,0,0
598,53,31,102.39,3,1,102.39,1,0,1,0,0
599,35,63,21.0,3,1,21.0,1,1,0,0,0
600,18,35,64.37,1,4,64.36999999999999,1,0,0,1,0
601,21,56,47.93,2,0,47.93,0,1,0,0,0
602,79,30,92.72,1,1,92.72,1,0,0,1,1
603,34,43,93.55,2,0,93.55,1,1,0,0,1
604,74,69,69.97,3,2,69.97,1,1,0,0,0
605,23,9,64.21,1,2,64.21,0,1,0,0,1
606,46,25,44.02,1,0,44.02,0,1,0,0,0
607,30,25,76.21,1,2,76.21,0,1,0,0,0
608,41,18,114.19,2,0,114.19,1,0,1,0,1
609,44,23,89.51,2,2,89.51,1,0,1,0,0
610,40,63,100.71,0,2,100.71,0,0,1,0,0
611,75,36,23.63,1,1,23.63,1,1,0,0,1
612,78,64,101.84,3,0,101.84,0,1,0,0,0
613,35,57,26.93,1,1,26.93,1,1,0,0,0
614,23,55,46.77,3,1,46.769999999999996,1,1,0,0,1
615,57,42,45.12,2,0,45.12,0,1,0,0,0
616,40,67,53.2,0,0,53.2,1,0,1,0,0
617,22,23,103.06,2,0,103.06,1,0,1,0,0
618,28,34,50.94,1,1,50.94,1,0,1,0,0
619,31,46,48.35,3,0,48.35,0,1,0,0,1
620,24,8,60.64,1,0,60.64,0,0,0,1,0
621,26,21,41.83,1,0,41.83,1,1,0,0,0
622,33,36,108.89,2,2,108.89,1,0,1,0,1
623,60,23,35.5,2,0,35.5,1,0,1,0,0
624,26,34,106.18,1,2,106.17999999999999,0,1,0,0,0
625,58,70,37.42,2,0,37.42,1,0,0,1,0
626,77,36,48.52,3,0,48.52,0,0,1,0,0
627,79,50,48.73,1,0,48.73,0,0,1,0,0
628,18,3,47.44,4,0,47.44,1,1,0,0,1
629,22,14,48.56,0,1,48.56,0,0,0,1,0
630,59,60,63.33,2,1,63.330000000000005,0,0,1,0,1
631,37,1,33.09,6,1,33.09,0,1,0,0,1
632,29,71,113.15,2,0,113.14999999999999,1,1,0,0,0
633,70,19,78.56,2,1,78.56,1,0,1,0,0
634,23,67,42.68,1,0,42.68,0,0,0,1,0
635,47,70,27.19,0,1,27.189999999999998,1,0,0,1,0
636,19,15,35.23,2,0,35.230000000000004,0,1,0,0,0
637,55,53,96.88,1,3,96.88000000000001,0,1,0,0,1
638,33,65,85.94,3,0,85.94000000000001,1,0,1,0,0
639,35,24,42.97,2,0,42.97,0,1,0,0,0
640,68,61,110.33,4,1,110.33,1,1,0,0,0
641,65,51,76.59,3,0,76.59,0,0,1,0,1
642,45,18,25.35,3,1,25.35,0,1,0,0,1
643,32,32,96.33,1,1,96.33,0,1,0,0,1
644,20,11,108.75,1,1,108.75,1,0,1,0,0
645,29,22,104.26,1,1,104.25999999999999,1,1,0,0,1
646,71,28,94.87,0,0,94.87,0,0,0,1,0
647,25,45,52.57,0,1,52.57,1,1,0,0,0
648,78,64,43.99,3,1,43.99,1,1,0,0,1
649,66,70,89.0,1,1,89.0,1,1,0,0,1
650,58,25,39.15,1,0,39.15,1,0,1,0,0
651,55,64,50.97,1,2,50.97,0,0,0,1,1
652,58,19,83.61,3,0,83.61,0,1,0,0,0
653,28,49,113.26,0,0,113.25999999999999,0,1,0,0,1
654,25,4,50.27,3,1,50.27,1,1,0,0,1
655,64,13,83.38,1,2,83.38000000000001,0,1,0,0,1
656,31,64,25.83,1,0,25.83,1,0,0,1,0
657,30,65,84.81,2,0,84.80999999999999,0,1,0,0,0
658,45,16,24.32,4,2,24.32,1,1,0,0,1
659,24,9,72.8,1,1,72.80000000000001,0,0,0,1,0
660,29,8,21.08,4,1,21.08,0,0,1,0,0
661,67,70,111.16,1,1,111.16,1,0,1,0,0
662,26,57,114.58,3,0,114.58000000000001,1,1,0,0,1
663,50,51,85.56,3,1,85.56,0,1,0,0,0
664,55,50,91.11,1,0,91.11,0,1,0,0,1
665,29,18,100.77,3,0,100.77,1,1,0,0,0
666,62,67,42.81,2,1,42.81,1,0,0,1,0
667,78,2,74.18,3,1,74.18,0,1,0,0,0
668,47,70,96.03,2,2,96.03,1,1,0,0,1
669,34,70,111.23,0,0,111.23,0,0,0,1,0
670,41,3,76.95,0,1,76.95,1,1,0,0,0
671,45,2,89.59,2,2,89.59,0,1,0,0,1
672,56,25,36.91,4,4,36.91,1,1,0,0,0
673,23,55,94.49,3,0,94.49,1,1,0,0,1
674,59,29,63.16,1,0,63.160000000000004,0,0,1,0,0
675,54,40,70.41,3,0,70.41,1,0,1,0,0
676,49,2,35.85,1,1,35.85,0,1,0,0,0
677,29,19,45.67,1,1,45.67,0,0,1,0,0
678,37,23,118.93,2,1,118.92999999999999,0,1,0,0,0
679,47,26,94.28,0,1,94.28,1,0,1,0,1
680,52,60,55.23,2,2,55.230000000000004,1,1,0,0,0
681,62,29,32.29,3,0,32.29,1,0,1,0,0
682,74,18,118.49,4,1,118.49000000000001,0,0,0,1,0
683,30,60,30.57,1,0,30.57,1,0,1,0,0
684,41,29,60.28,1,3,60.279999999999994,1,0,1,0,1
685,33,32,54.86,1,2,54.86,1,0,1,0,0
686,43,48,50.14,3,1,50.13999999999999,0,0,1,0,1
687,56,67,64.67,2,0,64.67,0,1,0,0,1
688,27,68,38.8,3,2,38.800000000000004,0,0,1,0,0
689,75,58,22.3,1,0,22.3,1,0,0,1,0
690,21,13,95.36,2,1,95.36,1,0,0,1,0
691,75,37,80.4,2,0,80.4,1,0,0,1,0
692,31,56,24.01,4,0,24.009999999999998,1,0,0,1,0
693,48,45,89.88,1,0,89.88,1,0,0,1,1
694,66,12,87.87,2,1,87.87,0,1,0,0,0
695,35,55,80.36,4,1,80.36,0,0,1,0,0
696,56,32,113.04,0,0,113.04,0,0,0,1,0
697,79,41,43.92,2,1,43.92,1,0,1,0,0
698,50,23,104.6,2,1,104.60000000000001,0,1,0,0,1
699,37,41,103.08,4,0,103.08,0,1,0,0,0
700,37,50,77.27,2,1,77.27,1,0,1,0,0
701,49,36,31.34,2,1,31.34,0,0,1,0,0
702,37,13,90.67,2,2,90.67,0,1,0,0,0
703,26,26,73.46,2,0,73.46000000000001,1,0,1,0,0
704,76,17,119.76,1,1,119.76,0,0,0,1,1
705,67,32,111.44,4,2,111.44,1,0,0,1,1
706,46,16,112.63,1,1,112.63,0,0,0,1,0
707,73,8,64.04,2,2,64.04,0,0,0,1,0
708,62,22,75.7,0,0,75.7,1,0,0,1,0
709,39,48,51.96,1,3,51.96,0,0,1,0,0
710,78,6,92.62,2,2,92.62,1,0,0,1,0
711,49,46,108.28,3,0,108.28,1,0,1,0,0
712,24,34,75.55,1,2,75.55,0,0,1,0,0
713,48,2,79.3,2,0,79.3,1,0,0,1,0
714,54,13,89.48,0,1,89.48,0,0,1,0,1
715,30,59,47.95,1,0,47.95,0,0,1,0,0
716,68,18,37.74,1,1,37.74,0,1,0,0,0
717,77,67,115.96,4,0,115.96,0,1,0,0,0
718,73,50,66.34,3,1,66.34,0,0,1,0,0
719,50,60,86.97,1,0,86.97,0,0,0,1,0
720,60,56,118.26,3,1,118.26,0,0,1,0,0
721,52,70,94.96,2,0,94.96,1,1,0,0,1
722,40,45,112.42,1,1,112.41999999999999,1,1,0,0,0
723,52,69,105.58,2,1,105.58000000000001,0,0,1,0,0
724,48,29,70.65,2,1,70.64999999999999,0,0,0,1,0
725,19,38,110.59,2,2,110.59,1,0,1,0,0
726,74,24,60.52,0,1,60.52,0,1,0,0,1
727,39,63,58.31,1,2,58.31,0,0,0,1,0
728,33,6,111.28,2,0,111.27999999999999,0,1,0,0,1
729,72,55,82.73,1,0,82.72999999999999,1,1,0,0,1
730,25,6,114.02,3,0,114.02,0,0,0,1,1
731,28,16,71.26,3,2,71.26,0,0,1,0,1
732,62,34,104.88,2,0,104.88,0,0,1,0,0
733,30,43,24.47,1,3,24.470000000000002,1,1,0,0,0
734,66,28,64.68,0,2,64.67999999999999,0,1,0,0,1
735,34,66,105.33,2,1,105.33,0,0,0,1,0
736,72,28,119.82,2,0,119.82000000000001,1,0,0,1,0
737,62,43,92.89,1,1,92.89,0,0,0,1,0
738,33,70,35.03,1,1,35.03,0,1,0,0,1
739,46,29,80.41,0,0,80.41,0,0,0,1,1
740,75,6,35.37,2,0,35.37,1,0,0,1,0
741,25,63,98.2,3,0,98.2,0,0,1,0,0
742,58,2,40.95,0,2,40.95,0,1,0,0,0
743,74,55,26.24,1,2,26.240000000000002,1,0,0,1,0
744,72,65,100.33,1,0,100.33,0,1,0,0,0
745,58,45,41.36,1,1,41.36,0,1,0,0,0
746,42,20,29.9,3,0,29.9,1,1,0,0,0
747,77,61,100.58,2,3,100.58,1,1,0,0,1
748,25,4,68.06,2,1,68.06,0,0,1,0,0
749,66,16,40.93,1,0,40.93,0,1,0,0,1
750,75,9,56.97,1,0,56.97,0,1,0,0,0
751,65,69,25.2,3,1,25.2,1,0,0,1,0
752,79,64,44.76,5,2,44.76,1,0,0,1,0
753,59,21,53.1,6,0,53.099999999999994,1,0,1,0,1
754,76,60,23.23,3,0,23.23,0,0,1,0,0
755,46,26,48.79,3,0,48.79,0,1,0,0,0
756,64,58,73.42,3,1,73.41999999999999,1,0,0,1,0
757,70,40,113.77,1,3,113.77000000000001,1,1,0,0,1
758,72,56,48.82,0,0,48.82,0,1,0,0,1
759,74,9,48.88,4,0,48.88,1,1,0,0,1
760,66,71,87.73,0,0,87.73,0,1,0,0,1
761,35,12,60.62,8,0,60.620000000000005,1,0,1,0,0
762,64,20,93.34,0,1,93.34,0,0,0,1,0
763,59,5,20.45,1,1,20.45,1,1,0,0,0
764,79,17,20.53,3,1,20.53,0,1,0,0,0
765,40,27,117.85,2,3,117.85,0,1,0,0,1
766,75,47,23.47,3,2,23.47,0,1,0,0,0
767,53,55,62.24,3,2,62.239999999999995,0,1,0,0,1
768,30,19,89.32,4,2,89.32,0,1,0,0,0
769,64,0,40.11,2,0,0.0,1,1,0,0,1
770,35,2,106.69,1,1,106.69,1,0,1,0,1
771,47,52,32.59,4,1,32.59,1,0,0,1,0
772,28,56,77.58,0,0,77.58,1,1,0,0,0
773,65,5,23.28,1,2,23.28,1,1,0,0,1
774,60,52,67.05,2,2,67.05,1,0,1,0,0
775,34,70,31.31,3,0,31.31,0,1,0,0,1
776,52,71,54.07,0,2,54.07,1,1,0,0,0
777,30,50,115.62,1,0,115.62,1,0,1,0,0
778,57,23,100.72,5,0,100.72,1,1,0,0,1
779,76,67,118.06,0,0,118.06,1,1,0,0,0
780,60,40,34.99,1,0,34.989999999999995,0,0,1,0,0
781,68,4,20.16,1,0,20.16,1,0,0,1,0
782,45,2,53.38,0,1,53.38,0,0,1,0,0
783,59,43,88.91,0,2,88.91,1,0,1,0,0
784,72,55,34.16,4,2,34.16,1,0,1,0,0
785,44,5,29.56,0,3,29.560000000000002,1,1,0,0,0
786,56,28,20.3,3,1,20.3,1,1,0,0,1
787,69,39,114.11,2,0,114.11,1,0,0,1,0
788,68,53,112.7,1,0,112.7,1,0,1,0,0
789,34,50,85.17,1,3,85.17,1,0,1,0,0
790,79,36,62.64,5,2,62.64,1,0,1,0,0
791,78,67,115.59,1,2,115.58999999999999,0,0,1,0,0
792,32,22,58.81,0,1,58.809999999999995,0,1,0,0,0
793,61,14,55.66,5,0,55.660000000000004,0,1,0,0,0
794,22,40,58.78,1,1,58.779999999999994,1,1,0,0,1
795,37,25,35.86,0,1,35.86,0,1,0,0,0
796,58,14,87.07,4,0,87.07000000000001,1,0,0,1,0
797,20,25,69.71,3,1,69.71,1,0,1,0,0
798,40,52,119.32,2,0,119.32000000000001,1,1,0,0,1
799,18,56,118.61,2,1,118.61,0,0,1,0,1
800,46,37,60.92,3,1,60.92,1,1,0,0,1
801,30,56,69.64,3,2,69.64,1,1,0,0,0
802,21,15,115.33,0,3,115.33,0,1,0,0,1
803,40,45,26.36,1,0,26.36,1,1,0,0,0
804,36,27,59.88,4,1,59.88,0,0,0,1,0
805,50,41,85.83,4,3,85.83,0,1,0,0,1
806,39,36,110.6,2,4,110.6,0,0,0,1,1
807,45,35,51.33,3,0,51.33,1,0,1,0,0
808,77,12,35.3,2,1,35.300000000000004,1,0,0,1,0
809,64,34,61.88,2,0,61.88,0,1,0,0,1
810,64,1,94.79,2,1,94.79,1,1,0,0,1
811,56,20,100.6,1,0,100.6,1,1,0,0,1
812,26,46,45.47,2,1,45.47,1,1,0,0,0
813,61,51,51.95,1,0,51.949999999999996,1,1,0,0,1
814,52,57,109.58,2,0,109.58000000000001,0,1,0,0,0
815,18,43,45.83,4,0,45.83,0,1,0,0,1
816,33,26,23.65,0,1,23.65,1,0,1,0,0
817,56,23,119.28,3,1,119.28,1,1,0,0,1
818,29,26,20.83,1,2,20.830000000000002,0,0,1,0,0
819,53,24,28.27,3,1,28.27,0,1,0,0,1
820,41,45,119.46,0,1,119.46,0,1,0,0,0
821,63,45,92.36,4,0,92.36,0,0,0,1,0
822,75,58,99.34,5,0,99.34,1,0,0,1,1
823,42,3,29.97,2,0,29.97,1,1,0,0,1
824,31,20,114.34,5,3,114.34,1,1,0,0,0
825,59,60,102.92,1,2,102.92,0,1,0,0,0
826,40,5,104.74,2,0,104.74000000000001,0,1,0,0,1
827,69,7,109.35,4,3,109.35000000000001,0,1,0,0,1
828,33,23,96.19,0,1,96.19,0,0,1,0,0
829,71,14,71.95,4,0,71.95,0,1,0,0,1
830,46,64,59.4,3,0,59.4,1,1,0,0,0
831,73,10,81.19,3,2,81.19,0,1,0,0,1
832,29,16,57.39,0,0,57.39,1,0,1,0,0
833,32,69,54.06,2,0,54.059999999999995,0,1,0,0,1
834,50,12,29.01,2,1,29.01,1,0,1,0,0
835,36,56,70.76,0,0,70.76,0,0,0,1,0
836,43,18,103.33,0,2,103.33,0,1,0,0,1
837,25,21,62.48,2,2,62.48,1,1,0,0,1
838,71,39,77.55,1,0,77.55,0,0,0,1,0
839,70,63,94.18,3,1,94.18,0,0,1,0,0
840,60,63,103.61,0,4,103.61,0,0,1,0,0
841,62,4,100.25,0,0,100.25,1,1,0,0,1
842,57,59,111.09,2,0,111.09,1,0,0,1,1
843,33,23,34.47,4,0,34.47,0,0,0,1,0
844,79,18,84.39,4,2,84.39,0,0,1,0,0
845,34,67,94.61,3,1,94.61,1,0,1,0,0
846,75,68,23.14,2,2,23.14,0,1,0,0,0
847,37,67,36.91,4,1,36.91,1,1,0,0,0
848,46,71,47.1,1,0,47.1,0,1,0,0,1
849,20,14,99.79,2,2,99.78999999999999,1,0,1,0,0
850,22,0,101.42,3,3,0.0,1,0,0,1,0
851,24,13,107.52,1,1,107.52,0,0,1,0,1
852,27,32,26.43,4,0,26.43,1,1,0,0,0
853,50,55,102.27,2,0,102.27000000000001,1,1,0,0,1
854,37,22,65.41,0,0,65.41,0,0,1,0,0
855,38,12,104.1,1,0,104.10000000000001,0,0,1,0,0
856,31,59,83.35,2,0,83.35,1,1,0,0,0
857,55,14,63.47,4,0,63.470000000000006,0,1,0,0,0
858,24,15,58.11,2,0,58.11,1,0,1,0,0
859,55,61,28.81,3,1,28.810000000000002,1,0,0,1,0
860,38,56,82.99,0,0,82.99,0,1,0,0,0
861,38,71,26.41,3,0,26.41,1,1,0,0,0
862,18,41,75.53,3,2,75.53,1,1,0,0,1
863,34,69,104.36,1,2,104.36,0,1,0,0,1
864,46,59,117.6,4,4,117.6,0,1,0,0,1
865,43,54,40.17,2,1,40.169999999999995,0,1,0,0,0
866,55,23,25.0,2,1,25.0,1,1,0,0,0
867,57,7,69.3,1,0,69.3,1,0,1,0,1
868,26,38,57.59,2,3,57.59,1,0,1,0,0
869,39,26,73.96,1,1,73.96000000000001,1,1,0,0,1
870,66,20,25.43,1,0,25.43,0,0,1,0,0
871,65,12,79.82,4,2,79.82000000000001,1,1,0,0,0
872,75,33,47.33,3,1,47.330000000000005,0,0,0,1,0
873,65,5,30.45,1,2,30.45,0,1,0,0,1
874,53,39,48.3,0,2,48.300000000000004,0,1,0,0,0
875,67,20,64.82,2,0,64.82000000000001,0,1,0,0,0
876,33,71,32.1,3,1,32.1,0,1,0,0,0
877,45,47,109.93,1,0,109.93,0,0,1,0,0
878,41,68,36.93,1,0,36.93,1,0,0,1,0
879,57,53,75.68,1,1,75.67999999999999,1,0,0,1,0
880,48,47,27.59,1,2,27.59,1,0,1,0,0
881,61,63,87.17,1,2,87.17,1,1,0,0,0
882,62,34,42.57,2,0,42.57,1,1,0,0,1
883,24,43,35.94,3,1,35.940000000000005,1,1,0,0,1
884,79,4,102.67,3,2,102.67,0,1,0,0,1
885,50,39,68.96,1,1,68.96000000000001,0,1,0,0,0
886,64,29,25.09,1,0,25.09,1,1,0,0,0
887,71,26,60.66,1,1,60.660000000000004,0,1,0,0,1
888,63,20,54.31,0,1,54.31,0,1,0,0,1
889,78,4,102.78,1,1,102.78,1,1,0,0,1
890,44,33,106.02,2,0,106.02,1,0,1,0,0
891,30,2,76.26,4,0,76.26,1,0,0,1,0
892,27,68,113.64,0,1,113.64,1,1,0,0,1
893,61,5,36.22,3,2,36.22,1,1,0,0,0
894,64,52,39.56,2,0,39.559999999999995,0,0,1,0,0
895,31,44,61.2,3,1,61.2,0,0,1,0,0
896,61,26,70.74,0,0,70.74,0,1,0,0,0
897,30,46,58.31,3,1,58.31,1,0,0,1,0
898,60,32,39.97,6,0,39.97,1,0,1,0,0
899,57,12,67.9,0,2,67.89999999999999,0,1,0,0,0
900,65,71,33.83,1,0,33.83,1,0,0,1,0
901,20,63,98.29,1,0,98.29,1,0,1,0,0
902,25,67,65.75,3,3,65.75,0,0,1,0,0
903,20,61,119.17,2,2,119.17,0,1,0,0,0
904,23,19,46.71,1,1,46.71,1,1,0,0,0
905,31,36,59.28,2,0,59.28,1,0,1,0,0
906,34,8,96.3,4,0,96.3,1,0,1,0,1
907,26,23,33.08,5,1,33.08,0,0,1,0,0
908,59,70,79.6,3,0,79.6,1,1,0,0,0
909,69,17,77.49,0,0,77.49,1,1,0,0,0
910,22,21,31.89,3,1,31.890000000000004,0,1,0,0,0
911,29,64,101.52,0,0,101.52,0,1,0,0,0
912,43,11,77.4,0,1,77.39999999999999,1,0,0,1,1
913,54,32,75.96,3,0,75.96,1,0,1,0,0
914,75,56,46.34,0,0,46.339999999999996,0,1,0,0,0
915,50,65,77.46,3,0,77.46,0,0,0,1,0
916,65,47,91.7,2,3,91.69999999999999,1,1,0,0,1
917,64,50,61.13,4,0,61.13,0,0,0,1,1
918,25,29,65.15,1,1,65.14999999999999,1,0,0,1,0
919,57,56,73.19,4,0,73.19000000000001,1,1,0,0,1
920,40,29,81.99,1,0,81.99,1,1,0,0,0
921,30,19,45.35,2,1,45.35,0,1,0,0,1
922,45,60,100.16,3,0,100.16000000000001,0,0,1,0,0
923,67,65,94.96,2,1,94.96,1,1,0,0,1
924,70,30,81.6,4,1,81.6,0,1,0,0,1
925,56,34,52.51,0,3,52.51,1,1,0,0,1
926,72,35,37.99,3,0,37.99,0,0,0,1,0
927,39,71,68.99,2,4,68.99,0,1,0,0,1
928,76,15,111.22,1,4,111.22,1,0,0,1,0
929,50,29,106.68,0,0,106.67999999999999,0,0,1,0,0
930,60,45,43.21,5,1,43.21,1,1,0,0,0
931,51,16,73.69,3,5,73.69,1,0,1,0,1
932,21,54,72.31,2,0,72.31,0,0,1,0,0
933,48,53,81.23,2,0,81.22999999999999,0,0,1,0,0
934,26,51,58.28,1,3,58.28,1,0,1,0,0
935,39,51,74.16,2,0,74.16,1,0,1,0,0
936,19,17,94.7,0,3,94.7,1,0,0,1,0
937,79,65,104.68,3,0,104.67999999999999,0,0,1,0,1
938,47,45,76.72,3,2,76.72,0,0,1,0,0
939,21,17,37.74,2,0,37.74,1,1,0,0,0
940,26,51,101.05,1,1,101.05,1,0,0,1,0
941,25,24,71.89,1,0,71.89,0,1,0,0,0
942,75,37,92.76,2,2,92.75999999999999,1,0,1,0,1
943,58,17,22.16,0,1,22.16,1,0,1,0,0
944,44,22,43.42,1,0,43.42,1,0,1,0,0
945,28,51,117.6,4,1,117.60000000000001,0,1,0,0,0
946,20,44,106.8,3,1,106.8,1,0,1,0,0
947,52,59,78.06,2,0,78.06,0,0,1,0,0
948,53,5,70.99,0,2,70.99,1,1,0,0,0
949,61,59,86.63,1,0,86.63,0,1,0,0,1
950,33,44,114.23,2,1,114.23,1,0,0,1,0
951,22,4,69.68,0,2,69.68,0,1,0,0,0
952,72,25,102.89,1,1,102.89,1,1,0,0,0
953,23,11,55.4,1,0,55.4,1,0,0,1,0
954,28,66,56.8,0,0,56.800000000000004,0,1,0,0,1
955,30,11,49.75,3,0,49.75,0,0,0,1,0
956,30,52,45.32,1,1,45.32,0,0,0,1,0
957,38,59,78.0,1,0,78.0,0,1,0,0,0
958,37,29,60.24,4,0,60.24,1,0,1,0,0
959,65,64,88.92,1,1,88.92,0,1,0,0,1
960,21,29,108.78,0,1,108.78,1,0,0,1,0
