customer_id,age,gender,tenure_months,monthly_charges,total_charges,contract_type,internet_service,num_support_calls,num_late_payments,churn
411,33,Female,53,25.92,1373.76,One year,Fiber optic,1,2,0
412,58,Male,5,55.54,277.7,One year,Fiber optic,2,1,0
413,40,Male,44,42.46,1868.24,Month-to-month,No,1,0,0
414,44,Male,56,99.62,5578.72,One year,Fiber optic,1,0,0
415,34,Female,40,38.28,1531.2,Month-to-month,Fiber optic,2,0,1
416,20,Male,23,23.09,531.07,One year,Fiber optic,0,0,0
417,42,Male,48,106.17,5096.16,One year,No,5,0,1
418,61,Female,54,58.47,3157.38,Month-to-month,Fiber optic,1,1,0
419,27,Female,17,48.33,821.61,Month-to-month,No,0,2,0
420,33,Male,51,90.7,4625.7,One year,No,2,1,1
421,20,Female,62,43.11,2672.82,Two year,DSL,1,2,0
422,73,Male,51,71.22,3632.22,One year,No,2,1,0
423,48,Male,30,116.56,3496.8,Month-to-month,DSL,3,1,1
424,71,Female,63,83.61,5267.43,Month-to-month,DSL,5,1,0
425,53,Male,29,53.92,1563.68,Month-to-month,Fiber optic,0,0,1
426,69,Male,41,74.59,3058.19,Two year,No,3,1,1
427,63,Female,25,44.36,1109.0,Month-to-month,DSL,1,1,0
428,56,Female,58,101.19,5869.02,Two year,DSL,1,2,0
429,76,Male,6,91.75,550.5,Month-to-month,No,1,2,0
430,58,Male,47,102.87,4834.89,Two year,Fiber optic,0,3,0
431,41,Female,22,81.2,1786.4,Month-to-month,DSL,0,0,0
432,72,Female,2,82.96,165.92,Two year,DSL,4,0,1
433,31,Male,70,107.99,7559.3,One year,Fiber optic,2,0,0
434,73,Female,60,98.51,5910.6,Month-to-month,No,2,0,0
435,38,Male,5,51.16,255.8,Two year,DSL,0,1,0
436,59,Male,65,20.02,1301.3,Two year,No,1,0,1
437,35,Male,64,43.18,2763.52,One year,DSL,1,2,0
438,77,Female,61,43.27,2639.47,Month-to-month,DSL,0,1,1
439,54,Male,38,101.51,3857.38,Two year,Fiber optic,1,1,0
440,35,Female,6,95.46,572.76,Month-to-month,Fiber optic,2,1,1
441,29,Female,50,32.19,1609.5,Month-to-month,No,0,2,0
442,24,Male,62,26.14,1620.68,Month-to-month,Fiber optic,5,0,0
443,75,Male,37,52.04,1925.48,Month-to-month,Fiber optic,0,1,1
444,52,Female,0,102.13,0.0,One year,DSL,3,1,1
445,18,Female,63,110.92,6987.96,Two year,No,1,0,0
446,21,Female,15,35.99,539.85,One year,DSL,2,2,0
447,23,Male,17,42.05,714.85,Month-to-month,No,1,4,0
448,19,Male,37,58.16,2151.92,One year,DSL,1,0,0
449,40,Male,2,102.59,205.18,One year,No,6,1,1
450,68,Male,41,76.44,3134.04,Two year,Fiber optic,3,1,0
451,67,Male,12,54.29,651.48,One year,DSL,2,1,0
452,62,Female,39,40.71,1587.69,One year,DSL,2,1,0
453,67,Female,39,91.47,3567.33,Month-to-month,Fiber optic,1,2,0
454,34,Male,13,95.98,1247.74,Month-to-month,No,3,0,1
455,54,Male,18,28.71,516.78,Month-to-month,Fiber optic,3,2,0
456,73,Male,2,63.37,126.74,Two year,Fiber optic,6,0,1
457,33,Female,57,78.34,4465.38,Month-to-month,Fiber optic,2,0,0
458,50,Female,44,58.05,2554.2,Month-to-month,Fiber optic,3,2,0
459,61,Female,20,40.6,812.0,Month-to-month,DSL,3,1,0
460,20,Male,11,90.09,990.99,Two year,Fiber optic,3,0,1
461,69,Male,50,39.17,1958.5,One year,Fiber optic,2,0,0
462,32,Female,2,36.55,73.1,One year,Fiber optic,1,0,1
463,38,Male,10,90.43,904.3,Two year,Fiber optic,1,1,1
464,51,Male,9,92.61,833.49,Month-to-month,DSL,3,1,0
465,22,Male,1,32.14,32.14,One year,DSL,2,0,0
466,75,Male,52,92.8,4825.6,Two year,DSL,3,2,1
467,37,Female,6,48.79,292.74,One year,No,3,0,0
468,55,Female,50,28.54,1427.0,Two year,Fiber optic,2,1,0
469,49,Female,47,31.42,1476.74,Month-to-month,No,4,1,0
470,24,Female,32,104.4,3340.8,Month-to-month,Fiber optic,0,1,0
471,63,Female,71,30.66,2176.86,Month-to-month,DSL,6,1,0
472,40,Male,53,36.98,1959.94,Month-to-month,Fiber optic,0,0,0
473,43,Female,53,44.97,2383.41,Month-to-month,No,2,0,0
474,30,Male,1,21.06,21.06,Month-to-month,No,1,2,1
475,28,Female,51,82.35,4199.85,Month-to-month,DSL,3,0,1
476,38,Female,64,40.9,2617.6,One year,No,2,2,0
477,47,Male,67,103.86,6958.62,Two year,DSL,0,1,1
478,26,Female,68,111.32,7569.76,Month-to-month,No,0,4,0
479,21,Male,32,41.52,1328.64,One year,No,1,0,0
480,46,Male,53,48.28,2558.84,Month-to-month,No,5,1,0
481,74,Male,3,68.92,206.76,Month-to-month,DSL,2,0,1
482,49,Female,16,60.0,960.0,Month-to-month,Fiber optic,1,2,0
483,26,Female,70,45.64,3194.8,Two year,DSL,3,2,0
484,74,Male,14,64.36,901.04,Two year,DSL,5,0,1
485,21,Male,43,40.4,1737.2,Two year,Fiber optic,0,2,0
486,30,Male,29,81.51,2363.79,Month-to-month,Fiber optic,3,0,1
487,19,Male,54,118.81,6415.74,Month-to-month,DSL,4,0,0
488,56,Female,29,23.94,694.26,Month-to-month,Fiber optic,0,1,0
489,36,Female,49,21.05,1031.45,One year,No,2,1,0
490,75,Male,20,114.54,2290.8,Month-to-month,No,0,2,1
491,64,Female,56,47.9,2682.4,Month-to-month,No,0,1,1
492,62,Female,54,27.43,1481.22,Month-to-month,No,2,0,1
493,26,Male,65,113.76,7394.4,One year,Fiber optic,3,1,0
494,22,Male,70,73.33,5133.1,Month-to-month,DSL,4,2,0
495,29,Female,16,105.18,1682.88,Two year,DSL,1,0,1
496,77,Male,34,77.65,2640.1,Month-to-month,No,1,1,1
497,79,Male,17,104.48,1776.16,Month-to-month,Fiber optic,3,2,1
498,76,Male,8,106.71,853.68,Month-to-month,No,2,3,1
499,39,Male,22,31.95,702.9,Month-to-month,DSL,1,1,0
500,61,Female,41,50.95,2088.95,Two year,Fiber optic,3,2,1
501,72,Female,69,69.21,4775.49,Two year,DSL,3,0,0
502,39,Female,50,27.27,1363.5,Month-to-month,DSL,2,0,1
503,23,Male,68,92.24,6272.32,Month-to-month,Fiber optic,1,1,1
504,54,Female,47,51.69,2429.43,Month-to-month,Fiber optic,5,0,0
505,74,Male,51,42.58,2171.58,Month-to-month,No,1,5,1
506,62,Female,12,111.51,1338.12,Month-to-month,Fiber optic,2,0,0
507,24,Male,55,74.69,4107.95,One year,Fiber optic,0,1,0
508,49,Female,56,25.27,1415.12,Month-to-month,Fiber optic,2,0,0
509,55,Female,71,77.74,5519.54,One year,Fiber optic,1,1,0
510,48,Female,9,46.51,418.59,Month-to-month,No,1,1,0
511,30,Male,58,111.07,6442.06,Month-to-month,DSL,3,0,1
512,64,Male,58,58.51,3393.58,Two year,Fiber optic,2,1,0
513,68,Male,3,66.4,199.2,One year,Fiber optic,2,0,0
514,55,Female,65,26.53,1724.45,Two year,Fiber optic,1,3,1
515,68,Female,63,102.5,6457.5,Two year,Fiber optic,3,1,0
516,20,Female,4,55.53,222.12,One year,Fiber optic,2,0,0
517,18,Female,36,33.97,1222.92,One year,No,5,0,0
518,25,Female,70,39.25,2747.5,Month-to-month,No,2,2,0
519,32,Female,25,95.31,2382.75,One year,No,1,2,0
520,65,Female,30,101.95,3058.5,Month-to-month,DSL,2,2,0
521,22,Female,6,88.94,533.64,Month-to-month,Fiber optic,3,1,1
522,23,Male,57,81.83,4664.31,One year,Fiber optic,1,2,0
523,34,Male,0,23.3,0.0,Two year,DSL,2,1,0
524,41,Male,34,117.61,3998.74,Month-to-month,DSL,3,0,0
525,43,Male,67,64.8,4341.6,Month-to-month,No,1,0,0
526,76,Male,2,45.9,91.8,Two year,DSL,2,0,0
527,70,Female,31,87.68,2718.08,Month-to-month,DSL,1,0,1
528,75,Male,64,30.72,1966.08,Month-to-month,Fiber optic,3,0,1
529,33,Male,17,73.73,1253.41,One year,Fiber optic,2,2,0
530,31,Male,1,89.18,89.18,One year,No,3,0,0
531,54,Female,15,64.83,972.45,Month-to-month,DSL,0,1,0
532,60,Male,68,107.47,7307.96,One year,DSL,0,0,0
533,78,Female,24,45.72,1097.28,One year,DSL,2,1,0
534,68,Female,61,37.4,2281.4,Month-to-month,Fiber optic,2,1,0
535,50,Female,51,111.58,5690.58,One year,Fiber optic,1,1,0
536,47,Female,28,101.6,2844.8,Month-to-month,DSL,3,0,0
537,72,Male,8,21.85,174.8,Month-to-month,Fiber optic,3,1,0
538,73,Male,33,83.73,2763.09,Month-to-month,Fiber optic,4,3,1
539,56,Female,17,34.43,585.31,Month-to-month,DSL,2,1,0
540,74,Male,19,91.74,1743.06,One year,DSL,0,3,0
541,67,Female,28,62.27,1743.56,One year,Fiber optic,3,0,0
542,45,Male,68,77.82,5291.76,One year,Fiber optic,0,1,0
543,70,Female,25,55.87,1396.75,Two year,Fiber optic,4,2,1
544,72,Female,28,45.03,1260.84,Two year,Fiber optic,4,0,0
545,38,Male,9,97.8,880.2,Month-to-month,DSL,3,1,0
546,23,Male,47,83.11,3906.17,One year,Fiber optic,3,2,0
547,29,Male,40,53.09,2123.6,Month-to-month,No,3,0,1
548,77,Male,41,112.51,4612.91,Month-to-month,DSL,2,2,0
549,75,Female,24,23.15,555.6,Month-to-month,Fiber optic,2,0,0
550,76,Female,43,68.39,2940.77,Two year,No,0,3,0
551,47,Male,8,114.09,912.72,Month-to-month,Fiber optic,2,2,1
552,74,Female,26,113.23,2943.98,One year,No,0,1,0
553,55,Female,24,70.32,1687.68,One year,Fiber optic,1,0,0
554,29,Female,24,28.38,681.12,One year,Fiber optic,2,0,0
555,37,Male,68,65.5,4454.0,One year,DSL,2,1,0
556,63,Female,46,64.75,2978.5,Month-to-month,DSL,4,0,1
557,27,Female,48,58.51,2808.48,Month-to-month,DSL,1,0,0
558,70,Female,48,27.89,1338.72,Month-to-month,Fiber optic,1,1,0
559,73,Male,22,53.86,1184.92,Month-to-month,Fiber optic,6,3,0
560,78,Male,6,52.31,313.86,One year,Fiber optic,3,0,1
561,41,Male,19,93.1,1768.9,Month-to-month,Fiber optic,1,0,0
562,54,Female,44,94.2,4144.8,Month-to-month,No,2,1,0
563,59,Female,16,71.92,1150.72,Month-to-month,DSL,0,2,1
564,63,Female,36,90.24,3248.64,One year,No,2,0,1
565,28,Male,48,98.67,4736.16,One year,DSL,1,1,0
566,43,Female,1,82.06,82.06,One year,Fiber optic,0,2,0
567,25,Male,10,98.32,983.2,Month-to-month,Fiber optic,4,0,1
568,45,Male,38,40.29,1531.02,One year,No,3,2,0
569,74,Male,34,25.59,870.06,Month-to-month,DSL,1,2,0
570,53,Female,65,51.88,3372.2,One year,DSL,0,1,0
571,63,Female,5,45.68,228.4,Month-to-month,DSL,2,1,0
572,29,Male,27,81.09,2189.43,Month-to-month,No,2,2,0
573,25,Female,52,60.1,3125.2,Month-to-month,Fiber optic,1,0,0
574,74,Male,6,90.72,544.32,Month-to-month,Fiber optic,0,1,0
575,35,Female,24,77.86,1868.64,Two year,Fiber optic,1,2,0
576,24,Male,60,41.55,2493.0,Month-to-month,Fiber optic,2,0,1
577,31,Female,24,66.38,1593.12,Month-to-month,DSL,0,1,0
578,38,Male,32,108.28,3464.96,Month-to-month,Fiber optic,1,1,0
579,76,Female,1,112.84,112.84,Month-to-month,Fiber optic,2,0,0
580,61,Male,18,70.89,1276.02,Month-to-month,Fiber optic,1,0,0
581,59,Female,8,34.28,274.24,Month-to-month,No,3,0,0
582,63,Female,10,90.32,903.2,Month-to-month,Fiber optic,1,1,1
583,32,Female,16,108.86,1741.76,Month-to-month,Fiber optic,1,0,0
584,75,Male,68,22.93,1559.24,One year,Fiber optic,2,0,0
585,20,Male,11,107.15,1178.65,Month-to-month,No,1,1,1
586,18,Female,3,110.03,330.09,One year,DSL,5,1,0
587,56,Female,6,23.75,142.5,One year,No,5,1,0
588,46,Female,27,100.08,2702.16,One year,Fiber optic,0,2,0
589,31,Male,24,23.94,574.56,One year,No,4,0,0
590,55,Female,66,119.18,7865.88,Month-to-month,No,3,0,1
591,63,Female,26,52.95,1376.7,Month-to-month,No,2,1,0
592,73,Female,37,61.37,2270.69,Month-to-month,Fiber optic,1,0,1
593,56,Female,47,58.56,2752.32,Two year,Fiber optic,3,0,0
594,79,Male,15,96.68,1450.2,Month-to-month,Fiber optic,5,1,1
595,33,Female,45,91.37,4111.65,Month-to-month,Fiber optic,1,2,1
596,61,Female,70,29.47,2062.9,Month-to-month,Fiber optic,1,1,0
597,66,Female,29,114.88,3331.52,Month-to-month,No,0,1,0
598,53,Male,31,102.39,3174.09,One year,No,3,1,0
599,35,Male,63,21.0,1323.0,Month-to-month,Fiber optic,3,1,0
600,18,Male,35,64.37,2252.95,Two year,Fiber optic,1,4,0
601,21,Female,56,47.93,2684.08,Month-to-month,No,2,0,0
602,79,Male,30,92.72,2781.6,Two year,DSL,1,1,1
603,34,Male,43,93.55,4022.65,Month-to-month,Fiber optic,2,0,1
604,74,Male,69,69.97,4827.93,Month-to-month,Fiber optic,3,2,0
605,23,Female,9,64.21,577.89,Month-to-month,Fiber optic,1,2,1
606,46,Female,25,44.02,1100.5,Month-to-month,DSL,1,0,0
607,30,Female,25,76.21,1905.25,Month-to-month,DSL,1,2,0
608,41,Male,18,114.19,2055.42,One year,DSL,2,0,1
609,44,Male,23,89.51,2058.73,One year,Fiber optic,2,2,0
610,40,Female,63,100.71,6344.73,One year,DSL,0,2,0
611,75,Male,36,23.63,850.68,Month-to-month,Fiber optic,1,1,1
612,78,Female,64,101.84,6517.76,Month-to-month,No,3,0,0
613,35,Male,57,26.93,1535.01,Month-to-month,Fiber optic,1,1,0
614,23,Male,55,46.77,2572.35,Month-to-month,No,3,1,1
615,57,Female,42,45.12,1895.04,Month-to-month,DSL,2,0,0
616,40,Male,67,53.2,3564.4,One year,DSL,0,0,0
617,22,Male,23,103.06,2370.38,One year,Fiber optic,2,0,0
618,28,Male,34,50.94,1731.96,One year,DSL,1,1,0
619,31,Female,46,48.35,2224.1,Month-to-month,Fiber optic,3,0,1
620,24,Female,8,60.64,485.12,Two year,Fiber optic,1,0,0
621,26,Male,21,41.83,878.43,Month-to-month,DSL,1,0,0
622,33,Male,36,108.89,3920.04,One year,DSL,2,2,1
623,60,Male,23,35.5,816.5,One year,Fiber optic,2,0,0
624,26,Female,34,106.18,3610.12,Month-to-month,No,1,2,0
625,58,Male,70,37.42,2619.4,Two year,DSL,2,0,0
626,77,Female,36,48.52,1746.72,One year,No,3,0,0
627,79,Female,50,48.73,2436.5,One year,Fiber optic,1,0,0
628,18,Male,3,47.44,142.32,Month-to-month,Fiber optic,4,0,1
629,22,Female,14,48.56,679.84,Two year,DSL,0,1,0
630,59,Female,60,63.33,3799.8,One year,Fiber optic,2,1,1
631,37,Female,1,33.09,33.09,Month-to-month,No,6,1,1
632,29,Male,71,113.15,8033.65,Month-to-month,Fiber optic,2,0,0
633,70,Male,19,78.56,1492.64,One year,Fiber optic,2,1,0
634,23,Female,67,42.68,2859.56,Two year,No,1,0,0
635,47,Male,70,27.19,1903.3,Two year,No,0,1,0
636,19,Female,15,35.23,528.45,Month-to-month,Fiber optic,2,0,0
637,55,Female,53,96.88,5134.64,Month-to-month,Fiber optic,1,3,1
638,33,Male,65,85.94,5586.1,One year,Fiber optic,3,0,0
639,35,Female,24,42.97,1031.28,Month-to-month,DSL,2,0,0
640,68,Male,61,110.33,6730.13,Month-to-month,DSL,4,1,0
641,65,Female,51,76.59,3906.09,One year,DSL,3,0,1
642,45,Female,18,25.35,456.3,Month-to-month,DSL,3,1,1
643,32,Female,32,96.33,3082.56,Month-to-month,DSL,1,1,1
644,20,Male,11,108.75,1196.25,One year,Fiber optic,1,1,0
645,29,Male,22,104.26,2293.72,Month-to-month,Fiber optic,1,1,1
646,71,Female,28,94.87,2656.36,Two year,Fiber optic,0,0,0
647,25,Male,45,52.57,2365.65,Month-to-month,No,0,1,0
648,78,Male,64,43.99,2815.36,Month-to-month,No,3,1,1
649,66,Male,70,89.0,6230.0,Month-to-month,DSL,1,1,1
650,58,Male,25,39.15,978.75,One year,No,1,0,0
651,55,Female,64,50.97,3262.08,Two year,Fiber optic,1,2,1
652,58,Female,19,83.61,1588.59,Month-to-month,No,3,0,0
653,28,Female,49,113.26,5549.74,Month-to-month,Fiber optic,0,0,1
654,25,Male,4,50.27,201.08,Month-to-month,DSL,3,1,1
655,64,Female,13,83.38,1083.94,Month-to-month,DSL,1,2,1
656,31,Male,64,25.83,1653.12,Two year,No,1,0,0
657,30,Female,65,84.81,5512.65,Month-to-month,Fiber optic,2,0,0
658,45,Male,16,24.32,389.12,Month-to-month,DSL,4,2,1
659,24,Female,9,72.8,655.2,Two year,Fiber optic,1,1,0
660,29,Female,8,21.08,168.64,One year,DSL,4,1,0
661,67,Male,70,111.16,7781.2,One year,Fiber optic,1,1,0
662,26,Male,57,114.58,6531.06,Month-to-month,Fiber optic,3,0,1
663,50,Female,51,85.56,4363.56,Month-to-month,DSL,3,1,0
664,55,Female,50,91.11,4555.5,Month-to-month,No,1,0,1
665,29,Male,18,100.77,1813.86,Month-to-month,DSL,3,0,0
666,62,Male,67,42.81,2868.27,Two year,Fiber optic,2,1,0
667,78,Female,2,74.18,148.36,Month-to-month,Fiber optic,3,1,0
668,47,Male,70,96.03,6722.1,Month-to-month,No,2,2,1
669,34,Female,70,111.23,7786.1,Two year,DSL,0,0,0
670,41,Male,3,76.95,230.85,Month-to-month,Fiber optic,0,1,0
671,45,Female,2,89.59,179.18,Month-to-month,Fiber optic,2,2,1
672,56,Male,25,36.91,922.75,Month-to-month,Fiber optic,4,4,0
673,23,Male,55,94.49,5196.95,Month-to-month,DSL,3,0,1
674,59,Female,29,63.16,1831.64,One year,No,1,0,0
675,54,Male,40,70.41,2816.4,One year,DSL,3,0,0
676,49,Female,2,35.85,71.7,Month-to-month,Fiber optic,1,1,0
677,29,Female,19,45.67,867.73,One year,Fiber optic,1,1,0
678,37,Female,23,118.93,2735.39,Month-to-month,Fiber optic,2,1,0
679,47,Male,26,94.28,2451.28,One year,DSL,0,1,1
680,52,Male,60,55.23,3313.8,Month-to-month,DSL,2,2,0
681,62,Male,29,32.29,936.41,One year,Fiber optic,3,0,0
682,74,Female,18,118.49,2132.82,Two year,DSL,4,1,0
683,30,Male,60,30.57,1834.2,One year,Fiber optic,1,0,0
684,41,Male,29,60.28,1748.12,One year,DSL,1,3,1
685,33,Male,32,54.86,1755.52,One year,DSL,1,2,0
686,43,Female,48,50.14,2406.72,One year,DSL,3,1,1
687,56,Female,67,64.67,4332.89,Month-to-month,No,2,0,1
688,27,Female,68,38.8,2638.4,One year,DSL,3,2,0
689,75,Male,58,22.3,1293.4,Two year,DSL,1,0,0
690,21,Male,13,95.36,1239.68,Two year,Fiber optic,2,1,0
691,75,Male,37,80.4,2974.8,Two year,No,2,0,0
692,31,Male,56,24.01,1344.56,Two year,Fiber optic,4,0,0
693,48,Male,45,89.88,4044.6,Two year,DSL,1,0,1
694,66,Female,12,87.87,1054.44,Month-to-month,No,2,1,0
695,35,Female,55,80.36,4419.8,One year,No,4,1,0
696,56,Female,32,113.04,3617.28,Two year,No,0,0,0
697,79,Male,41,43.92,1800.72,One year,DSL,2,1,0
698,50,Female,23,104.6,2405.8,Month-to-month,DSL,2,1,1
699,37,Female,41,103.08,4226.28,Month-to-month,No,4,0,0
700,37,Male,50,77.27,3863.5,One year,No,2,1,0
701,49,Female,36,31.34,1128.24,One year,Fiber optic,2,1,0
702,37,Female,13,90.67,1178.71,Month-to-month,Fiber optic,2,2,0
703,26,Male,26,73.46,1909.96,One year,Fiber optic,2,0,0
704,76,Female,17,119.76,2035.92,Two year,No,1,1,1
705,67,Male,32,111.44,3566.08,Two year,No,4,2,1
706,46,Female,16,112.63,1802.08,Two year,DSL,1,1,0
707,73,Female,8,64.04,512.32,Two year,Fiber optic,2,2,0
708,62,Male,22,75.7,1665.4,Two year,No,0,0,0
709,39,Female,48,51.96,2494.08,One year,DSL,1,3,0
710,78,Male,6,92.62,555.72,Two year,DSL,2,2,0
711,49,Male,46,108.28,4980.88,One year,Fiber optic,3,0,0
712,24,Female,34,75.55,2568.7,One year,Fiber optic,1,2,0
713,48,Male,2,79.3,158.6,Two year,Fiber optic,2,0,0
714,54,Female,13,89.48,1163.24,One year,DSL,0,1,1
715,30,Female,59,47.95,2829.05,One year,DSL,1,0,0
716,68,Female,18,37.74,679.32,Month-to-month,Fiber optic,1,1,0
717,77,Female,67,115.96,7769.32,Month-to-month,DSL,4,0,0
718,73,Female,50,66.34,3317.0,One year,DSL,3,1,0
719,50,Female,60,86.97,5218.2,Two year,Fiber optic,1,0,0
720,60,Female,56,118.26,6622.56,One year,Fiber optic,3,1,0
721,52,Male,70,94.96,6647.2,Month-to-month,No,2,0,1
722,40,Male,45,112.42,5058.9,Month-to-month,Fiber optic,1,1,0
723,52,Female,69,105.58,7285.02,One year,DSL,2,1,0
724,48,Female,29,70.65,2048.85,Two year,DSL,2,1,0
725,19,Male,38,110.59,4202.42,One year,Fiber optic,2,2,0
726,74,Female,24,60.52,1452.48,Month-to-month,No,0,1,1
727,39,Female,63,58.31,3673.53,Two year,Fiber optic,1,2,0
728,33,Female,6,111.28,667.68,Month-to-month,Fiber optic,2,0,1
729,72,Male,55,82.73,4550.15,Month-to-month,No,1,0,1
730,25,Female,6,114.02,684.12,Two year,Fiber optic,3,0,1
731,28,Female,16,71.26,1140.16,One year,Fiber optic,3,2,1
732,62,Female,34,104.88,3565.92,One year,Fiber optic,2,0,0
733,30,Male,43,24.47,1052.21,Month-to-month,DSL,1,3,0
734,66,Female,28,64.68,1811.04,Month-to-month,Fiber optic,0,2,1
735,34,Female,66,105.33,6951.78,Two year,Fiber optic,2,1,0
736,72,Male,28,119.82,3354.96,Two year,DSL,2,0,0
737,62,Female,43,92.89,3994.27,Two year,DSL,1,1,0
738,33,Female,70,35.03,2452.1,Month-to-month,No,1,1,1
739,46,Female,29,80.41,2331.89,Two year,DSL,0,0,1
740,75,Male,6,35.37,212.22,Two year,Fiber optic,2,0,0
741,25,Female,63,98.2,6186.6,One year,Fiber optic,3,0,0
742,58,Female,2,40.95,81.9,Month-to-month,No,0,2,0
743,74,Male,55,26.24,1443.2,Two year,DSL,1,2,0
744,72,Female,65,100.33,6521.45,Month-to-month,Fiber optic,1,0,0
745,58,Female,45,41.36,1861.2,Month-to-month,Fiber optic,1,1,0
746,42,Male,20,29.9,598.0,Month-to-month,No,3,0,0
747,77,Male,61,100.58,6135.38,Month-to-month,Fiber optic,2,3,1
748,25,Female,4,68.06,272.24,One year,Fiber optic,2,1,0
749,66,Female,16,40.93,654.88,Month-to-month,DSL,1,0,1
750,75,Female,9,56.97,512.73,Month-to-month,DSL,1,0,0
751,65,Male,69,25.2,1738.8,Two year,No,3,1,0
752,79,Male,64,44.76,2864.64,Two year,Fiber optic,5,2,0
753,59,Male,21,53.1,1115.1,One year,DSL,6,0,1
754,76,Female,60,23.23,1393.8,One year,Fiber optic,3,0,0
755,46,Female,26,48.79,1268.54,Month-to-month,Fiber optic,3,0,0
756,64,Male,58,73.42,4258.36,Two year,DSL,3,1,0
757,70,Male,40,113.77,4550.8,Month-to-month,DSL,1,3,1
758,72,Female,56,48.82,2733.92,Month-to-month,Fiber optic,0,0,1
759,74,Male,9,48.88,439.92,Month-to-month,DSL,4,0,1
760,66,Female,71,87.73,6228.83,Month-to-month,Fiber optic,0,0,1
761,35,Male,12,60.62,727.44,One year,Fiber optic,8,0,0
762,64,Female,20,93.34,1866.8,Two year,DSL,0,1,0
763,59,Male,5,20.45,102.25,Month-to-month,Fiber optic,1,1,0
764,79,Female,17,20.53,349.01,Month-to-month,Fiber optic,3,1,0
765,40,Female,27,117.85,3181.95,Month-to-month,Fiber optic,2,3,1
766,75,Female,47,23.47,1103.09,Month-to-month,Fiber optic,3,2,0
767,53,Female,55,62.24,3423.2,Month-to-month,DSL,3,2,1
768,30,Female,19,89.32,1697.08,Month-to-month,DSL,4,2,0
769,64,Male,0,40.11,0.0,Month-to-month,DSL,2,0,1
770,35,Male,2,106.69,213.38,One year,No,1,1,1
771,47,Male,52,32.59,1694.68,Two year,No,4,1,0
772,28,Male,56,77.58,4344.48,Month-to-month,DSL,0,0,0
773,65,Male,5,23.28,116.4,Month-to-month,Fiber optic,1,2,1
774,60,Male,52,67.05,3486.6,One year,No,2,2,0
775,34,Female,70,31.31,2191.7,Month-to-month,Fiber optic,3,0,1
776,52,Male,71,54.07,3838.97,Month-to-month,Fiber optic,0,2,0
777,30,Male,50,115.62,5781.0,One year,No,1,0,0
778,57,Male,23,100.72,2316.56,Month-to-month,DSL,5,0,1
779,76,Male,67,118.06,7910.02,Month-to-month,Fiber optic,0,0,0
780,60,Female,40,34.99,1399.6,One year,DSL,1,0,0
781,68,Male,4,20.16,80.64,Two year,DSL,1,0,0
782,45,Female,2,53.38,106.76,One year,Fiber optic,0,1,0
783,59,Male,43,88.91,3823.13,One year,No,0,2,0
784,72,Male,55,34.16,1878.8,One year,Fiber optic,4,2,0
785,44,Male,5,29.56,147.8,Month-to-month,DSL,0,3,0
786,56,Male,28,20.3,568.4,Month-to-month,No,3,1,1
787,69,Male,39,114.11,4450.29,Two year,DSL,2,0,0
788,68,Male,53,112.7,5973.1,One year,Fiber optic,1,0,0
789,34,Male,50,85.17,4258.5,One year,Fiber optic,1,3,0
790,79,Male,36,62.64,2255.04,One year,DSL,5,2,0
791,78,Female,67,115.59,7744.53,One year,Fiber optic,1,2,0
792,32,Female,22,58.81,1293.82,Month-to-month,No,0,1,0
793,61,Female,14,55.66,779.24,Month-to-month,DSL,5,0,0
794,22,Male,40,58.78,2351.2,Month-to-month,DSL,1,1,1
795,37,Female,25,35.86,896.5,Month-to-month,DSL,0,1,0
796,58,Male,14,87.07,1218.98,Two year,DSL,4,0,0
797,20,Male,25,69.71,1742.75,One year,No,3,1,0
798,40,Male,52,119.32,6204.64,Month-to-month,DSL,2,0,1
799,18,Female,56,118.61,6642.16,One year,No,2,1,1
800,46,Male,37,60.92,2254.04,Month-to-month,No,3,1,1
801,30,Male,56,69.64,3899.84,Month-to-month,No,3,2,0
802,21,Female,15,115.33,1729.95,Month-to-month,No,0,3,1
803,40,Male,45,26.36,1186.2,Month-to-month,Fiber optic,1,0,0
804,36,Female,27,59.88,1616.76,Two year,No,4,1,0
805,50,Female,41,85.83,3519.03,Month-to-month,DSL,4,3,1
806,39,Female,36,110.6,3981.6,Two year,Fiber optic,2,4,1
807,45,Male,35,51.33,1796.55,One year,DSL,3,0,0
808,77,Male,12,35.3,423.6,Two year,Fiber optic,2,1,0
809,64,Female,34,61.88,2103.92,Month-to-month,DSL,2,0,1
810,64,Male,1,94.79,94.79,Month-to-month,Fiber optic,2,1,1
811,56,Male,20,100.6,2012.0,Month-to-month,DSL,1,0,1
812,26,Male,46,45.47,2091.62,Month-to-month,Fiber optic,2,1,0
813,61,Male,51,51.95,2649.45,Month-to-month,Fiber optic,1,0,1
814,52,Female,57,109.58,6246.06,Month-to-month,DSL,2,0,0
815,18,Female,43,45.83,1970.69,Month-to-month,No,4,0,1
816,33,Male,26,23.65,614.9,One year,DSL,0,1,0
817,56,Male,23,119.28,2743.44,Month-to-month,DSL,3,1,1
818,29,Female,26,20.83,541.58,One year,Fiber optic,1,2,0
819,53,Female,24,28.27,678.48,Month-to-month,DSL,3,1,1
820,41,Female,45,119.46,5375.7,Month-to-month,Fiber optic,0,1,0
821,63,Female,45,92.36,4156.2,Two year,DSL,4,0,0
822,75,Male,58,99.34,5761.72,Two year,DSL,5,0,1
